state_code,citycode,cityname,country_code,statename,countryname
CMR000,CMR000EXN,北端,CMR,000,喀麦隆
CMR000,CMR000LIT,滨海,CMR,000,喀麦隆
CMR000,CMR000NOR,北部,CMR,000,喀麦隆
CMR000,CMR000NOT,西北,CMR,000,喀麦隆
CMR000,CMR000OUE,西部,CMR,000,喀麦隆
CMR000,CMR000SOU,西南,CMR,000,喀麦隆
CMR000,CMR000SUD,南部,CMR,000,喀麦隆
COL000,COL000AMZ,亚马孙,COL,000,哥伦比亚
COL000,COL000ANT,安提奥基亚,COL,000,哥伦比亚
COL000,COL000ARA,阿劳卡,COL,000,哥伦比亚
COL000,COL000ATL,大西洋,COL,000,哥伦比亚
COL000,COL000BDC,波哥大首都区,COL,000,哥伦比亚
COL000,COL000BOL,博利瓦尔,COL,000,哥伦比亚
COL000,COL000BOY,博亚卡,COL,000,哥伦比亚
COL000,COL000CAL,卡尔达斯,COL,000,哥伦比亚
COL000,COL000CAM,昆迪纳马卡,COL,000,哥伦比亚
COL000,COL000CAQ,卡克塔,COL,000,哥伦比亚
COL000,COL000CAS,卡萨纳雷,COL,000,哥伦比亚
COL000,COL000CAU,考卡,COL,000,哥伦比亚
COL000,COL000CES,塞萨尔,COL,000,哥伦比亚
COL000,COL000CHO,乔科,COL,000,哥伦比亚
COL000,COL000COR,科尔多巴,COL,000,哥伦比亚
COL000,COL000GJR,瓜希拉,COL,000,哥伦比亚
COL000,COL000GNA,瓜伊尼亚,COL,000,哥伦比亚
COL000,COL000GVR,瓜维亚雷,COL,000,哥伦比亚
COL000,COL000HUI,乌伊拉,COL,000,哥伦比亚
COL000,COL000MAG,马格达雷那,COL,000,哥伦比亚
COL000,COL000MET,梅塔,COL,000,哥伦比亚
COL000,COL000NAR,纳里尼奥,COL,000,哥伦比亚
COL000,COL000NDS,北桑坦德,COL,000,哥伦比亚
COL000,COL000PUT,普图马约,COL,000,哥伦比亚
COL000,COL000QUI,金迪奥,COL,000,哥伦比亚
